id,event_plan_id,user_id,timestamp,prompt_text,generated_text,success,error_message,inference_time_ms
55,7,1,2026-06-03T17:57:33.536983,План: Практикум по разработке Telegram-ботов на Python,"20.07.2026 в 14:30 в Санкт-Петербурге прошёл(ла) практический семинар «Практикум на Pygame: от теории к практике» . участники научатся разработке игр  Спикер: Дмитрий Лебедев (Mail.ru).  Мероприятие ориентировано на студенты и молодые специалисты.  Мероприятие продлится до 14:45.  Место проведения – IT-центр «Асторию».  Мероприятие будет проходить по адресу: СанктПетербург, ИТ-парку «Астрория».  Формат проведения – онлайн.  Категория: Круглый стол.  Количество участников: 499.  Описание: Мероприятие продлится с 14:15.  Цель – повышение квалификации в области маркетинга.  Спикеры: привлечение внимания к инноваций.  Организатор: Агентство инноваций Москвы.  Новость опубликована 20.06.2025 в 14.2027 в 14-15 в онлайн-формате из Санкт-формат из Санкт–Петербург прошёл(а) прошёл(ло) круглый стол «Прогулка по разработке игр» .  Мероприятие посвящено разработке игр.  Участники научащиеся научат разработке игр и получат практические навыки по разработке.  Формирование сообщества инноваций..  Мероприятие адресовано на студенты, дизайнеры и дизайнеры.  Ожидается 499 участников.  Окончание в 14 часов.  Аудиторию:00 .  Форматы проведения – вебинар.  В программе: личному финансовому планированию.",True,,12670
56,7,1,2026-06-03T18:14:47.916186,План: Практикум по разработке Telegram-ботов на Python,"20.06.2026 в 13:00 в Санкт-Петербурге прошёл(ла) мастер-класс «Практикум на тему «робототехнике»» . участники научатся созданию нейросетей  Цель – повышение квалификации в области искусственного интеллекта.  Спикеры: Мария Соколова (ВШЭ).  Мероприятие ориентировано на преподаватели и учёные.  Организатор : Академия Яндекс.  Ожидается 15 участников.  Мероприятие продлится до 14:30.  Окончание в 16:00.  Место проведения – ИТ-центр «Калибр».  Мероприятие будет сопровождаться презентацией.  Формат проведения – очный.  Количество участников – онлайн.  В программе: личному финансовому планированию и анализу.  Вебинар продлится до 17:00 

Список участников: 408.  Принять участие можно бесплатно.  К участию в программе: цифровизации бизнес-процессов.  Обмену года.  Ключевые",True,,8551
57,7,1,2026-06-03T18:15:36.844820,План: Практикум по разработке Telegram-ботов на Python,"20.06.2026 в 13:00 в Санкт-Петербурге прошёл(ла) мастер-класс «Практикум на тему «робототехнике»» . участники напишутся с помощью библиотек ai-технологий и получат практические навыки по созданию нейросетей  Цель – повышение квалификации в области искусственного интеллекта.  Мероприятие ориентировано на it-специалисты с опытом от 3 лет.  Спикеры: Дмитрий Лебедев (Mail.ru).  Мероприятие продлится до 15:00.  Организатор : Академия Яндекс. 

Конференция продлится до 16:00  Окончание в 14:30.  Формат проведения – очный.  Количество участников: 499.  Ожидается 499 участников.",True,,5841
58,7,1,2026-06-03T18:30:05.368565,План: Практикум по разработке Telegram-ботов на Python,"20.06.2026 в 15:00 в Санкт-Петербурге прошёл(ла) мастер-класс «Практикум на тему «робототехнике»» . участники напишутся с помощью библиотеки aio-технологий и получат практические навыки по созданию нейросетей  Цель – повышение квалификации в области маркетинга.  Спикеры: Дмитрий Лебедев (Mail.ru).  Мероприятие ориентировано на преподаватели и учёные.  Организатор – Академия Яндекс. 



Список участников: Мария Соколова (Яндекс.ВШЭ).  Ожидается 322 человека.  Мероприятие продлится до 14:30.  Окончание в 16:00.  Место проведения – ИТ-центр «Калибр».  Мероприятие будет проходить онлайн.  Формат проведения – очное.  Количество участников – вебинар.  Вебинар продлится до 17:00  Мероприятие не состоится также.  В программе: защите от фишинга и защите от неготов.  Участие бесплатное.  Организаторы: Кафедра ИИИИРБиология Университета ИТМО РАНХиГС.  Ожидается 432.  Принять участие продлится до 18:00 

Подробнее: http://www.yandex.",True,,10763
59,7,1,2026-06-03T18:55:27.140848,План: Практикум по разработке Telegram-ботов на Python,"20 июля в 13:00 в Санкт-Петербурге прошёл(ла) мастер-класс «Практикум на python» . участники научатся созданию нейросетей  Цель – повышение квалификации в области маркетинга.  Спикеры: Анна Новиковa (ВШЭ).  Мероприятие ориентировано на преподаватели и учёные.  Организатор – Академия Яндекс.  Мероприятие продлится до 15:00 .  Мероприятие будет проходить онлайн.  Окончание в 16:00 

Формат проведения – очный.  Количество участников: 499.  Категория – вебинар.  В программе: цифровизация бизнес-процессов.  Цель: Выработка стратегии развития инноваций.  Ожидается 311 участников.  Финансирование – студенты и молодые специалисты.  Организаторы: Академическая школа Яндекса Университета ИТМО.  Новость : 20.06.2025 в 14:30 в интернет-Санкт-Петербург прошёл(ло) мастер–центр «Выставка на Презентация «Прагматика разработки игр» .  Цель - формирование сообщества искусственного интеллекта.  Ключевые темы: устойчивому развитию городов.  Участники получат практические навыки по личному финансовому планированию и управлению agile-коман",True,,10579
60,7,1,2026-06-03T19:57:14.181431,План: Практикум по разработке Telegram-ботов на Python,"20 июля в петербургском IT-пространстве пройдёт мастер-класс по созданию Telegram приложений для малого бизнеса. Участникам под руководством эксперта из Яндекса предстоит за день разработать Telegram – бота, подключить базы данных и автоматизировать процессы управления agile-командами. Мероприятие рассчитано на начинающих разработчиков и студентов технических вузов. Участие бесплатное для всех желающих. Приглашены до 16+. Ожидается 15 человек. Окончание в 17:30. Место сбора – ИТМОТИВИТИ (Технопарк «Радуга». Формат – очный. Количество мест ограничено. Вход свободный. Количество участников – 200. Организатором выступает университет ИТМОИ. Проезд до 18:00; вход бесплатный. К участию приглашено 400 специалистов.

Проект рассчитан на 200 программистов и выпускников СПбГУПрактикум соберёт первых курсов технических вузов города. Соревнование продлится до 21:30; победителей ждёт наставник из Яндексофта и представителей малого бизнеса; также будут помогать имёнтых учебных заведений. Среди обязательных требований – использование библиотек AI и Pyton. 

Участники создадут прототипы мессенджеры и приложения для автоматизации заказов. В мероприятии примут участие бесплатно. Главный приз – гарнитура от Яндекса",True,,15430
61,7,1,2026-06-04T10:46:14.425442,План: Практикум по разработке Telegram-ботов на Python,"20 июля в петербургском ИТМО пройдёт мастер-класс по созданию Telegramботов без использования библиотек AI. Участникам предстоит за один день разработать Telegram–ботами умных датчиков для автоматизации заказов. Ведущий – Дмитрий Лебедев из Яндекс.Диалоги о современных алгоритмах автоматизации заказов Антон Шишкин. Он расскажет об интеграции баз данных и методах интеграции. Участие бесплатное для начинающих разработчиков. В программе – бесплатный WiFi и мобильных приложений. Количество мест ограничено – всего 150 человек. Мероприятие рассчитано на 150 программистов и студентов технических вузов. Ожидается участие. Окончание – 17:30. Приглашены все желающие. Место сбора участников – интерактивное. К участию приглашено до 160 специалистов. Занятие продлится до 16:30; места. Желающих занять его придётся подождать не будет только из числа преподавателей и аспирантов. Проезд от метро «Высота». На мероприятии также приглашают всех учебных заведений. Ведёт мероприятие Мария Лебедева (Яндекс.Практикум), Анна Новикову и Антона Шишкина ждут ассистенты Яндекса и их преподаватели. Помогать участникам будут Дмитрий Лебедев и Анна Лебедева.


Проект рассчитан на 15 разработчиков. Участие платное – 100 Pythons и выпускников IT-вузов",True,,12995
62,7,1,2026-06-04T10:46:48.439110,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов без кода. Ведущий – Дмитрий Лебедев из Яндекс.Диалоги о применении библиотек к бизнесу. Участникам предстоит за день разработать Telegram бота на PyTelegram. Участие бесплатное. Количество мест ограничено – всего 150 человек. Мероприятие рассчитано на 150 разработчиков. В программе – создание умных роботов и подключение баз данных. Ментор – Анна Новиковова из Яндекса; а также эксперт «Яндекс.Базы данных». Ожидается участие от Академии Яндекса и Яндекса Мария Лебедева. К участию приглашены преподаватели вузов ИТМО. Приглашаются все желающие. Окончание в 15 программистов. Занятие продлится до 17:30. Место сбора участников. Сбор участников – онлайн. Желающим зарегистрироваться необходимо заранее (платное. Регистрация обязательна. Вход свободный. Мероприятие платная. Проезд до 13:30, регистрация заканчивается в IT-центр Яндексовский парк. Количество участников – бесплатный.

Стоимость участия – 300 рублей. Регистрацию проводить необязательно. Участие оплачивается отдельно. Семинар рассчитан на 150 специалистов. Участие стоит 400. Участие платное – 500 рублей. После регистрации придётся оплатить банковской картой или электронными деньгами. 

Модуль рассчитан",True,,10765
63,7,1,2026-06-04T10:47:37.253618,План: Практикум по разработке Telegram-ботов на Python,"20 июля в петербургском ИТМО пройдёт мастер-класс по созданию Telegramботов без программирования. Ведущий – Дмитрий Лебедев из Яндекс.Диалоги о современных решениях автоматизации задачам автоматизации бизнеса. Участие примут начинающие программисты и преподаватели вузов. В программе – создание Telegram–ботов для малого бизнеса. Количество мест ограничено – всего 140 человек. Мероприятие рассчитано на 140 разработчиков. Среди участников – представители крупных компаний; победителей конкурсов «Тинькофф» и «Яндекс.Практикум». Ожидается также лауреат премии «Инновации». К участию приглашены и другие эксперты Яндекса – предприниматели. Соревнование соберёт до 12 стартапов.


Участниками станут 150 начинающих разработчиков. Преподаватели и преподавателей. Занятие продлится до 16:30. Окончание – 17:00 (время перерыва. Место проведение – онлайн. Приглашаются все желающие. Участникам предстоит за один день. Желающим придётся поработать с библиотекой aiometria.ru. 

Задача – автоматизировать задачи небольшого бизнеса. Научиться создавать роботов под руководством эксперта. Менять данные клиентов и выполнять поручения руководителей.  Мероприятие бесплатное.  Вебинар рассчитан на 140 участников.  Семинар посетят как",True,,11034
64,7,1,2026-06-04T11:09:32.070486,План: Практикум по разработке Telegram-ботов на Python,"20 июля в петербургском ИТМО пройдёт мастер-класс по созданию Telegram роботов под руководством Дмитрия Лебедева из библиотек AI. Участникам предстоит за день разработать умных ботаников – помощников для автоматизации задач. В программе – использование библиотек и интеграции баз данных таксономий без участия человека. Ведущий – эксперт Яндекс.Банка Андрей Морозов.Тинькофф. Участие бесплатное. Ожидается до 16 участников. Окончание в 15:30. Мероприятие рассчитано на начинающих разработчиков. Приглашены все желающие (и студентов технических вузов. Количество мест ограничено – всего 35 человек. Проекты смогут принять участие.
Подробнее очное или записавшихся – предварительное. Ждём вас 30 августа. Желающих присоединиться к учёбе придётся подождать не будет много.",True,,6655
65,7,1,2026-06-04T12:26:44.358567,План: Практикум по разработке Telegram-ботов на Python,"20 июля в петербургском ИТМО пройдёт мастер-класс о применении современных мессенджеров для автоматизации заказов. Ведущий – эксперт Яндекс.Диалоги Дмитрий Лебедев из Яндекса покажет возможности платформы AIOGRAMTIVA. Участникам предстоит разработать роботов для интернет-магазинов без использования библиотек кода и интеграции с 1С. Участие бесплатное как начинающих разработчиков. В программе примут участие до 15 человек. Мероприятие рассчитано на полчаса. К участию приглашены все желающие (студенты технических вузов и аспиранты СПбГУТИ. Ожидается 18+. Окончание в 16:30. Приглашаются также преподаватели и молодые специалисты. Количество мест. Желающих занять места ограничено – всего 35. Семинар рассчитан на 45. Ведущие эксперты Яндекса и Сбера и НИУ ВШЭИ. На мероприятие посетят представители крупных компаний. Занятие продлится до 17:30; стоимость участия – 300 участников.
Практика рассчитана на 25 программистов. Программисты создадут ботаников и представителей малого бизнеса. Соревнование соберёт аудитория от 3 лет. Участие платное – бесплатно. После него придётся заплатить за 400 рублей. Дистанционное обучение обойдётся участникам вместе со скидкой 50",True,,10883
66,7,1,2026-06-04T12:33:04.156101,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участникам предстоит за день разработать Telegram бота на PyTelegram. Участие бесплатное. Участие примут до 14 разработчиков. Количество мест ограничено – всего по предварительной регистрации. Участие платное – всего 25 человек. Мероприятие рассчитано на 25 человек, но присоединиться к нему смогут все желающие. Участие продлится до 16:30. Окончание – 17:30, места будут заняты. Место проведение – платное. Формирование Telegrambot-бот-боток будет стоить 150 рублей. Количество участников ограничено. Количество ограничено – бесплатный. Количество ограничений – 25. Количество гаджетов ограничено. Участие оплачивается отдельно. Количество устройств – ограничено. Место ограничено. Мероприятие посетят все желающие, но участвовать могут присоединиться и приобрести их можно будет бесплатно. Количество приобретая. Количество мобильных приложений – ограничено – ограничено (платное. Количество пользователей – ограничено, регистрация – 100. Описание – создание TelegramBot.ru. Количество базовых станций – ограничено 50. Количество необходимых для подключения – ограничено до 50. Спикеры: Дмитрий Лебедев и",True,,10341
67,7,1,2026-06-04T12:34:23.110973,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участникам предстоит за день разработать Telegram бота для автоматизации заказов. Участие бесплатное. Участие примут до 14 разработчиков. Количество мест ограничено – всего по предварительной регистрации. Участие платное – всего 10 человек. Количество участников. Мероприятие рассчитано на 10 разработчиков. Участие продлится до 16: бесплатный. Окончание – 18:30. Место проведение – онлайн. Место сбора – IT-центр Яндекса, Академия Яндекс.Наука",True,,5367
68,7,1,2026-06-04T12:44:07.626649,,,False,'GPTNewsGenerator' object has no attribute 'generate_news',
69,7,1,2026-06-04T12:44:12.272841,,,False,'GPTNewsGenerator' object has no attribute 'generate_news',
70,7,1,2026-06-04T12:44:14.720788,,,False,'GPTNewsGenerator' object has no attribute 'generate_news',
71,7,1,2026-06-04T12:58:58.884771,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участникам предстоит за день разработать Telegram бота на PyTelegram. Участие бесплатное. Участие примут до 14 разработчиков. Количество мест ограничено – всего один человек. Мероприятие рассчитано на начинающих разработчиков. Участие платное – бесплатный. Участие продлится до 14:00. Окончание – 14:00, место проведения ограничено. Место сбора участников ограничено. Приглашены все желающие. Участие оплачивается – 400. Количество участников.",True,,5433
72,7,1,2026-06-04T15:02:48.326384,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участники под руководством эксперта создадут Telegram на PyTechnology под руководством которого научатся создавать роботов. Участие бесплатное. Количество мест ограничено – всего 15 человек. Участие платное – бесплатный. Количество участников ограничено – бесплатный и бесплатное. Окончание – 14:00. Место проведение – бесплатное. Формирование Telegrambot-бот-ботоманов ограничено. Количество ограничено – до 15. Окончится в.,True,,5416
73,7,1,2026-06-04T15:03:13.843312,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участникам предстоит за день разработать Telegram бота для автоматизации заказов. Участие бесплатное. Участие примут до 14 разработчиков. Количество мест ограничено – всего по предварительной регистрации. Количество участников – 50. Окончание – 18. Место проведение – онлайн. Формирование Telegrambot. Количество ограничено – присоединиться можно будет только после 18 человек. Количество ограничений – придётся подождать. Количество платных мест ограничено. Количество преподавателей – 40. Количество пригла.,True,,5342
74,7,1,2026-06-04T15:05:23.963692,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции с Базы данных. Участникам предстоит за день разработать Telegram – Telegram бота для автоматизации заказов. В программе: создание TelegramBot'ов и интеграции их с 1С. Количество участников – 60. Ведущий – эксперт Яндекса Анна Новиковова. Участие бесплатное. Ассистентами станут преподаватели и студенты технических вузов. Ожидается также Анна Лебедева и Мария Лебедева. Участие платное. Количество мест ограничено – всего 60 человек.,True,,4958
75,7,1,2026-06-04T15:06:08.333098,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и автоматизации баз данных на PyTeloTelos. Участниками станут начинающие PyТelegram-разработчики. Занятие рассчитано на 14 разработчиков. Участие бесплатное для начинающих разработчиков. В программе – создание Telegrambot и подключение баз данных. Количество мест ограничено – всего 25. Участие примут 25 человек. Мероприятие рассчитано как на 25 человек, но присоединиться к нему смогут и получить практические навыки подключения. Участие платное – за.",True,,5236
76,7,1,2026-06-04T16:17:37.400133,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса научит участников создавать Telegram роботов на PyTelegram. Участие бесплатное. Занятие рассчитано на 14 разработчиков и студентов и выпускников IT-вузов. Участие примут до 20 человек. Участие продлится до 14:00. Окончание – 14:00, место проведения – онлайн. Место проведение – IT-центр Яндекса, Академия Яндекс.Науки.Профи. Формирование Telegram. Количество мест ограничено. Количество участников – 150. Описание – создание Tele.",True,,4904
77,7,1,2026-06-04T16:27:06.955376,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участники научатся создавать Telegram роботов на PyTelegram. Участие бесплатное.,True,,5913
78,7,1,2026-06-04T16:36:41.008420,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции с Базы данных. Участникам предстоит за день разработать Telegram роботов на PyTelegram. Участие бесплатное.,True,,9159
79,7,1,2026-06-04T16:54:52.231831,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса научит участников создавать Telegram роботов на PyTelegram. Он расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участие бесплатное для начинающих разработчиков. Участие примут до 14 человек. Количество мест ограничено – всего по предварительной регистрации. Количество участников – 300. Окончание – 14:00, мест. Место сбора – онлайн. Место стартапов ограничено. Приглашены все желающие. Мероприятие рассчитано на 300 участников. Формирование Telegrambot-боток – бесплатное. Участие продлится до 18:30. Окончится оно в онлайн-формате. Участие платным – за 1 час. Количество ограничено. Количество ограничений – 300 участников, регистрация – 300, мест, мест ограничено. Участие оплачивается 100. Количество гаджетов ограничено. Мероприятие посетят и без ограничения. Количество устройств. Количество преподавателей – 400. Количество приглашенных ограничено. Ожидается также бесплатный WiFi-",True,,9041
80,7,1,2026-06-04T17:23:36.234262,План: Практикум по разработке Telegram-ботов на Python,"20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса научит участников создавать Telegram роботов на PyTelegram. Он расскажет о применении библиотек и интеграции данных в бизнес-процессы. Участие бесплатное для начинающих разработчиков. Участие примут до 14 человек. Количество мест ограничено – всего по предварительной записи. Участие платное – 400. Окончание – 14:00, стоимость – бесплатно. Место проведение – 400 рублей. Количество участников ограничено. Количество ограничено. Мероприятие рассчитано на 400 человек. Формирование Telegrambot-ботников ограничено. Участие продлится до 18:30. Окончится в онлайн-формате. Количество ограничений – 400 человек, мест. Количество платное. Количество преподавателей – 400, мест ограничено. Место ограничено. Окончить его смогут только 400. Количество занятых мест ограничено, поэтому придётся подождать. Количество приглашены все желающие. Количество оплачивается по предварительной регистрации. Количество партнёров – 400 участников. Количество компьютеров ограничено.",True,,9311
81,7,1,2026-06-04T17:24:30.070918,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для малого бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек аистов и автоматизации задач. Участникам предстоит за день разработать Telegram бота на PyTelegram. Участие бесплатное – всего 150 разработчиков. Мероприятие рассчитано на 150 человек. Участие примут начинающие программисты и студенты технических вузов. Ожидается также преподаватели и преподаватели. Окончание в 14:00. Место проведение – IT-специалистов. Приглашены преподаватели и учёные. Количество мест ограничено – всего 50. Участие платное. Участие продлится до 60. Участие стоит 200. Участие оплачивается как за один день. Участие обойдётся всего за 100 рублей. Количество участников. Количество преподавателей и учёных ограничено – бесплатно.,True,,7147
82,7,1,2026-06-04T18:45:51.558942,План: Практикум по разработке Telegram-ботов на Python,"В рамках проекта «Практика разработки ботов» в Санкт-Петербурге пройдет мастер-класс Дмитрия Лебедева. В Москве в результате ДТП погиб водитель автомобиля «Лада Приора», сообщает РИАМО . Авария произошла около 11.30 мск на улице Большая Тульская в районе дома №10. По предварительным данным, водитель иномарки не справился с управлением и выехал на полосу встречного движения. В результате столкновения автомобиль «Приора» загорелся. Водитель и пассажир иномарки госпитализированы. Ранее сообщалось , что в Москве в аварии погибли два человека. 14:00 - 00:55 - В Москве в ДТП погиб мужчина. 01:05 - 01:15 - В Подмосковье в ДТП погибла женщина. 02:35 - 02:.",True,,6849
83,7,1,2026-06-04T18:46:37.831473,План: Практикум по разработке Telegram-ботов на Python,20 июля в 14:00 в Санкт-Петербурге прошёл(ла) мастер-класс «Практикум на тему «робототехнике»» . участники научатся созданию нейросетей Цель – повышение квалификации в области маркетинга. Спикеры: Анна Новиковa (ВШЭ). Мероприятие ориентировано на студенты и молодые специалисты. Организатор – Академия Яндекс. Мероприятие продлится до 16:00 . Мероприятие будет проходить онлайн. Формат проведения – очный. Окончание в 15:00 (в онлайн-формате). Место проведения – Санкт-формат. Категория – вебинар. Количество участников: 339. Описание: участники получат практические навыки по разработке игр.,True,,6347
84,7,1,2026-06-04T18:47:19.443984,План: Практикум по разработке Telegram-ботов на Python,20 июля в Санкт-Петербурге пройдёт мастер-класс по созданию Telegramботов для бизнеса. Дмитрий Лебедев из Яндекса расскажет о применении библиотек и интеграции баз данных на PyTelenium. Участниками станут начинающие разработчики. Участие бесплатное – всего за 150 человек. Мероприятие рассчитано на 150 разработчиков. В программе – создание Telegrambotan и работа с базами данных. Ментор – Анна Новиковова из Яндексовской академии Яндекса; также выступит эксперт «Яндекс». Ожидается участие эксперта из Яндексовой платформы.Практикум.СберМаркетинг.Коммуникаций. А также преподаватели Яндекса и Сбера. Ожидается также Мария Лебедева. Участие примут участие и преподаватели Яндексов. Ожидается до 11 участников.,True,,6609
85,7,1,2026-06-04T20:22:01.481266,План: Практикум по разработке Telegram-ботов на Python,"Новость. Состоялся Практикумы по разработке Мероприятие объединило студенты и молодые специалисты. Дата – Академия Яндекс.Практикум – начало в 14.07 – 20.2027, начало в 14:00 – место в Санкт-Петербурге. Организаторы благодарят всех участников. Завершится в 14:15. Организаторы обещают всем участникам – преподаватели и учёные – высоко оценили программу. Организаторы надеются, что они же благодарят их за помощь. Организаторы также благодарят студентов и молодых специалистов. Новостью: Состоится концерт классической музыки. Завершиться в 14 часов. Организаторы рекомендуют приходить пораньше. Организаторы оставляют за участие 5 долларов. Организаторы просят прощения у всех участников – Яндекс.Денег. Новостями. Новостей.",True,,7309
